x,y,blue.mean.occurrence,fin.mean.occurrence,humpback.mean.occurrence,sperm.mean.occurrence
-89.5,-62.5,0.590768278,0.618393004,0.486215651,0.509601355
-88.5,-62.5,0.600727201,0.630691767,0.484940886,0.514216185
-87.5,-62.5,0.599774599,0.634556293,0.49037376,0.502304077
-86.5,-62.5,0.592486322,0.638022423,0.495959461,0.494628876
-85.5,-62.5,0.577333152,0.632629991,0.517096221,0.484453022
-84.5,-62.5,0.576614857,0.639350295,0.518903613,0.486011684
-83.5,-62.5,0.579751551,0.646450996,0.523331642,0.498734623
-82.5,-62.5,0.572918355,0.648946345,0.505662143,0.484436065
-81.5,-62.5,0.557537258,0.644580841,0.524091303,0.499599963
-80.5,-62.5,0.549828172,0.644500196,0.572967947,0.532948077
-78.5,-62.5,0.55280596,0.672886193,0.598730385,0.549820125
-77.5,-62.5,0.551723659,0.688083172,0.610759437,0.548481822
-76.5,-62.5,0.556961417,0.686118543,0.596377254,0.519384325
-75.5,-62.5,0.546741843,0.676946223,0.593568683,0.501837492
-74.5,-62.5,0.529169977,0.661809087,0.596404493,0.483929634
-73.5,-62.5,0.533610404,0.668239057,0.623428404,0.495350689
-72.5,-62.5,0.554006517,0.684149563,0.61507386,0.501869678
-71.5,-62.5,0.573753536,0.68226856,0.556654155,0.482360482
-70.5,-62.5,0.597796381,0.695426226,0.533813179,0.489509314
-69.5,-62.5,0.610835254,0.710353434,0.544009268,0.518461525
-68.5,-62.5,0.624250352,0.716031849,0.513150871,0.508236706
-67.5,-62.5,0.638222992,0.73768419,0.539616585,0.526746392
-66.5,-62.5,0.667426169,0.758135676,0.554254055,0.529390275
-65.5,-62.5,0.693186045,0.783424258,0.560858727,0.573715925
-64.5,-62.5,0.692510128,0.781286657,0.573458314,0.605786443
-63.5,-62.5,0.686220229,0.773645103,0.611159742,0.623468041
-62.5,-62.5,0.695849836,0.768978596,0.671983123,0.637779117
-61.5,-62.5,0.703745544,0.774630129,0.703049481,0.64484024
-60.5,-62.5,0.693206847,0.775444865,0.742418647,0.615897596
-59.5,-62.5,0.700094044,0.784500718,0.74262768,0.641170263
-58.5,-62.5,0.711591482,0.793380857,0.745495081,0.658116043
-57.5,-62.5,0.706197143,0.790634155,0.747589111,0.653577924
-56.5,-62.5,0.68632865,0.775483131,0.753188074,0.626555741
-55.5,-62.5,0.690345287,0.756162882,0.748700559,0.60230732
-54.5,-62.5,0.671007812,0.74266547,0.736085057,0.584754527
-53.5,-62.5,0.700125456,0.752598464,0.685244918,0.699956536
-52.5,-62.5,0.722764015,0.755599618,0.652307212,0.688557088
-51.5,-62.5,0.725154102,0.759044945,0.582855165,0.633756459
-50.5,-62.5,0.713671088,0.740147352,0.551026702,0.583886445
-49.5,-62.5,0.695723712,0.729893565,0.532795846,0.560425162
-48.5,-62.5,0.688138068,0.72353822,0.554756761,0.521296382
-47.5,-62.5,0.703732789,0.743733883,0.558657944,0.596315324
-46.5,-62.5,0.69800806,0.740211964,0.612024188,0.638625741
-45.5,-62.5,0.702019095,0.738131404,0.645309269,0.671015441
-44.5,-62.5,0.711361289,0.742415309,0.649451792,0.685804009
-43.5,-62.5,0.708412468,0.736888885,0.642715991,0.669755399
-42.5,-62.5,0.710938573,0.740258992,0.614925444,0.652752995
-41.5,-62.5,0.701284409,0.743982434,0.551243484,0.632279634
-40.5,-62.5,0.670785964,0.725527942,0.51896143,0.58043462
-39.5,-62.5,0.689842701,0.73161149,0.524649918,0.61842531
-38.5,-62.5,0.678351998,0.71167773,0.515486419,0.61290127
-37.5,-62.5,0.672055006,0.688931227,0.521073937,0.591580629
-36.5,-62.5,0.650920928,0.666698575,0.525835872,0.569138885
-35.5,-62.5,0.653780401,0.671275675,0.515428305,0.55587697
-34.5,-62.5,0.651313961,0.675967097,0.491438121,0.548167884
-33.5,-62.5,0.651406407,0.665849864,0.502025783,0.541380942
-32.5,-62.5,0.642809033,0.638060272,0.511528254,0.506927431
-31.5,-62.5,0.635956168,0.636249363,0.515926778,0.498769045
-30.5,-62.5,0.632526159,0.639184475,0.512266099,0.50433445
-29.5,-62.5,0.631629825,0.638748825,0.498478532,0.515704751
-28.5,-62.5,0.630079865,0.631104708,0.49580586,0.522884667
-27.5,-62.5,0.631040633,0.616616666,0.502640724,0.535895228
-26.5,-62.5,0.633539677,0.603790462,0.496022552,0.540017068
-25.5,-62.5,0.641368449,0.601710618,0.49281472,0.557019651
-24.5,-62.5,0.642127454,0.606757224,0.497122705,0.562376857
-23.5,-62.5,0.641088486,0.601610065,0.513062,0.535191298
-22.5,-62.5,0.639605522,0.590983152,0.504119277,0.515965104
-21.5,-62.5,0.635177732,0.588727117,0.506105363,0.513761938
-20.5,-62.5,0.635430694,0.583013058,0.527323484,0.50344038
-19.5,-62.5,0.636999726,0.577836812,0.522319138,0.50196135
-18.5,-62.5,0.641912282,0.57167834,0.501763642,0.496163994
-17.5,-62.5,0.647509754,0.577528477,0.515603662,0.515524685
-16.5,-62.5,0.643463016,0.574554324,0.509616911,0.510445297
-15.5,-62.5,0.637648106,0.569812655,0.51549542,0.496860832
-14.5,-62.5,0.641506672,0.571706831,0.522337019,0.503193021
-13.5,-62.5,0.639788926,0.589618683,0.489284933,0.551763892
-12.5,-62.5,0.643793643,0.57361573,0.510256886,0.503347039
-11.5,-62.5,0.647504628,0.557628393,0.487323821,0.47542727
-10.5,-62.5,0.643586278,0.564489543,0.508601904,0.489122987
-9.5,-62.5,0.647930205,0.557804644,0.491264343,0.475078225
-8.5,-62.5,0.65272969,0.554262042,0.46315071,0.447948277
-7.5,-62.5,0.652851522,0.561702013,0.474132061,0.454976022
-6.5,-62.5,0.652776062,0.55415833,0.460002542,0.438904047
-5.5,-62.5,0.651394904,0.547336817,0.453051269,0.409713984
-4.5,-62.5,0.651521683,0.54840678,0.461994976,0.400480002
-3.5,-62.5,0.651340425,0.546920598,0.452465832,0.397034347
-2.5,-62.5,0.650689542,0.545752406,0.463510543,0.395201594
-1.5,-62.5,0.649428964,0.544437826,0.442169458,0.392770439
-0.5,-62.5,0.648302197,0.543680251,0.45419246,0.394291908
0.5,-62.5,0.647990882,0.543772459,0.448505402,0.392123431
1.5,-62.5,0.648553252,0.545168698,0.455098629,0.397774309
2.5,-62.5,0.650610626,0.555881679,0.473460138,0.422570616
3.5,-62.5,0.653606415,0.572449625,0.48090747,0.472892493
4.5,-62.5,0.654824972,0.580982745,0.502265751,0.497650653
5.5,-62.5,0.654402494,0.569883108,0.491172314,0.47057882
6.5,-62.5,0.653425932,0.562560856,0.46186617,0.446804434
7.5,-62.5,0.652024627,0.561927497,0.460060984,0.44891715
8.5,-62.5,0.649380505,0.564703166,0.477963179,0.462321669
9.5,-62.5,0.644028664,0.56762588,0.501640201,0.48452422
10.5,-62.5,0.639536977,0.57859081,0.521476269,0.50567311
11.5,-62.5,0.637998998,0.594306767,0.514415979,0.524620712
12.5,-62.5,0.645263374,0.575053215,0.52243191,0.507076621
13.5,-62.5,0.644577205,0.576014102,0.509252071,0.506118
14.5,-62.5,0.642319977,0.60371989,0.513014257,0.544166446
15.5,-62.5,0.641421497,0.607321858,0.488256067,0.555751026
16.5,-62.5,0.643641233,0.572358966,0.440730691,0.41860044
17.5,-62.5,0.642587185,0.579598129,0.464624941,0.440310419
18.5,-62.5,0.64082104,0.591109514,0.512600601,0.486161768
19.5,-62.5,0.643235445,0.597373784,0.526630878,0.496944785
20.5,-62.5,0.650615096,0.590534866,0.505580723,0.482429862
21.5,-62.5,0.649710476,0.5930053,0.491917431,0.468342811
22.5,-62.5,0.649785995,0.587492406,0.457253128,0.406011701
23.5,-62.5,0.652529538,0.588802993,0.467128187,0.400366396
24.5,-62.5,0.6546067,0.59138912,0.477605164,0.40246889
25.5,-62.5,0.656553626,0.594161987,0.491127431,0.404211402
26.5,-62.5,0.658798277,0.594019175,0.481810868,0.405753434
27.5,-62.5,0.660472691,0.593072951,0.494310707,0.40499121
28.5,-62.5,0.659311533,0.592104375,0.503626108,0.403907359
29.5,-62.5,0.65774864,0.58925885,0.500980914,0.399964333
30.5,-62.5,0.657506824,0.589869678,0.495859027,0.399765164
31.5,-62.5,0.657404423,0.590554535,0.497832358,0.402265161
32.5,-62.5,0.65720588,0.590148032,0.488435626,0.405347764
33.5,-62.5,0.658717453,0.593899965,0.475013137,0.407867789
34.5,-62.5,0.660513639,0.597201884,0.457154721,0.402346879
35.5,-62.5,0.659751832,0.596415758,0.454357803,0.401236355
36.5,-62.5,0.658434689,0.595399857,0.44322449,0.405264288
37.5,-62.5,0.658223033,0.596109807,0.445381194,0.414822012
38.5,-62.5,0.660727382,0.600934088,0.446601599,0.420672417
39.5,-62.5,0.663762629,0.606179714,0.445121944,0.415525019
40.5,-62.5,0.665060461,0.609675527,0.450190008,0.426135063
41.5,-62.5,0.665367484,0.610787332,0.455355942,0.434534311
42.5,-62.5,0.665190935,0.612745941,0.469003409,0.450121135
43.5,-62.5,0.664001882,0.617801666,0.495436639,0.469805568
44.5,-62.5,0.660321236,0.626152158,0.518143535,0.483684778
45.5,-62.5,0.652261078,0.640825987,0.544264495,0.503200531
46.5,-62.5,0.649742603,0.650645554,0.525090754,0.531465054
47.5,-62.5,0.651741803,0.644396484,0.541501403,0.514525652
48.5,-62.5,0.665132999,0.629101813,0.525834978,0.488870502
49.5,-62.5,0.669787228,0.626524448,0.504826605,0.476512849
50.5,-62.5,0.671635389,0.629784524,0.507822394,0.482905805
51.5,-62.5,0.673134267,0.63281095,0.515094399,0.487386644
52.5,-62.5,0.673784018,0.63467598,0.512805283,0.483884484
53.5,-62.5,0.675361454,0.627492845,0.470652789,0.441745698
54.5,-62.5,0.671102166,0.62325573,0.452811271,0.417018294
55.5,-62.5,0.664871693,0.62484169,0.450979501,0.409115493
56.5,-62.5,0.658935308,0.624645293,0.452990919,0.410831571
57.5,-62.5,0.654809773,0.626530588,0.458778441,0.430248857
58.5,-62.5,0.651648521,0.632324457,0.491302192,0.466507465
59.5,-62.5,0.6466012,0.635101199,0.513910055,0.482359678
60.5,-62.5,0.647069454,0.634049177,0.486827582,0.458207846
61.5,-62.5,0.642932773,0.633772075,0.495032817,0.464202791
62.5,-62.5,0.635895133,0.637856483,0.51806891,0.481394976
63.5,-62.5,0.636552811,0.639514208,0.510739863,0.478879422
64.5,-62.5,0.637144089,0.63409543,0.463210434,0.434889168
65.5,-62.5,0.640257418,0.637338161,0.464614719,0.440868884
66.5,-62.5,0.642641962,0.642408192,0.467478275,0.434874058
67.5,-62.5,0.645469964,0.649722397,0.475336611,0.431721509
68.5,-62.5,0.649166107,0.655519724,0.474088132,0.437694699
69.5,-62.5,0.650278211,0.657774806,0.463047504,0.431949109
70.5,-62.5,0.648946285,0.661174536,0.452954471,0.420521885
71.5,-62.5,0.648347378,0.66316992,0.43979457,0.406174749
72.5,-62.5,0.645402849,0.664275646,0.429923415,0.392317444
73.5,-62.5,0.641693652,0.665062845,0.425217927,0.385176718
74.5,-62.5,0.638017893,0.666271567,0.427003324,0.389346451
75.5,-62.5,0.633519828,0.667288721,0.435536593,0.400465608
76.5,-62.5,0.63104701,0.668376148,0.45064339,0.429644018
77.5,-62.5,0.624096215,0.672767103,0.474918962,0.450181901
78.5,-62.5,0.630927026,0.700912952,0.497502863,0.543194652
79.5,-62.5,0.680342734,0.732407272,0.519861698,0.616347313
80.5,-62.5,0.709671378,0.741850674,0.56376797,0.642537832
81.5,-62.5,0.714846075,0.738880038,0.593667746,0.635180235
82.5,-62.5,0.706127703,0.722050607,0.577821195,0.548206747
83.5,-62.5,0.716149688,0.741063595,0.588239133,0.531063437
84.5,-62.5,0.70254153,0.75521338,0.542555153,0.565923393
85.5,-62.5,0.653942645,0.706260443,0.529756844,0.519991398
86.5,-62.5,0.626430988,0.670726836,0.500021636,0.485807776
87.5,-62.5,0.619782686,0.662767768,0.487982333,0.4798944
88.5,-62.5,0.63203609,0.666807473,0.487853914,0.478387237
89.5,-62.5,0.651285946,0.672123015,0.452982515,0.428270161
90.5,-62.5,0.652463377,0.675857782,0.466729194,0.442033947
91.5,-62.5,0.647199929,0.677023053,0.518960238,0.496881902
92.5,-62.5,0.641606748,0.679984808,0.535301447,0.507970035
93.5,-62.5,0.629861832,0.691348493,0.533387661,0.542197585
94.5,-62.5,0.623802245,0.685557127,0.544389129,0.538841248
95.5,-62.5,0.631611586,0.692582548,0.531797051,0.585434616
96.5,-62.5,0.660597861,0.709101439,0.548258662,0.628127217
97.5,-62.5,0.664468884,0.711943269,0.545272946,0.631347358
98.5,-62.5,0.658838272,0.710031331,0.553268492,0.622810006
99.5,-62.5,0.64816159,0.699745595,0.58029145,0.606318593
100.5,-62.5,0.641595483,0.693508267,0.58716172,0.600669205
101.5,-62.5,0.638106465,0.695379138,0.590305209,0.601130903
102.5,-62.5,0.640811205,0.69385612,0.568720102,0.591946721
103.5,-62.5,0.641933084,0.692858636,0.550904691,0.585895658
104.5,-62.5,0.649317026,0.684878528,0.551911891,0.535675824
105.5,-62.5,0.654292226,0.682134509,0.553640485,0.516371489
106.5,-62.5,0.640997589,0.692916453,0.54425025,0.543017447
107.5,-62.5,0.636820257,0.698052287,0.539560616,0.552075207
108.5,-62.5,0.634071529,0.69631511,0.546866953,0.524790764
109.5,-62.5,0.642813921,0.684555888,0.506344378,0.484791726
110.5,-62.5,0.658660054,0.688526809,0.486433834,0.4607355
111.5,-62.5,0.66362375,0.70092237,0.517994583,0.485268265
112.5,-62.5,0.662222028,0.710673749,0.54346019,0.507386863
113.5,-62.5,0.65979892,0.722948194,0.544812381,0.53091234
114.5,-62.5,0.65884465,0.730392814,0.545507193,0.555725694
115.5,-62.5,0.659502923,0.737176657,0.544379652,0.565320611
116.5,-62.5,0.659863889,0.737469137,0.542454839,0.569393814
117.5,-62.5,0.659709454,0.734295309,0.538228631,0.554079175
118.5,-62.5,0.668051124,0.729273796,0.546290755,0.528589249
119.5,-62.5,0.676736712,0.723579168,0.538467526,0.505628884
120.5,-62.5,0.682288229,0.72412765,0.523334622,0.491261899
121.5,-62.5,0.683415174,0.718381047,0.503530562,0.473838598
122.5,-62.5,0.682971001,0.711589515,0.496538699,0.470568001
123.5,-62.5,0.685758293,0.713911295,0.495512605,0.472022921
124.5,-62.5,0.68748337,0.714866459,0.493818223,0.466555595
125.5,-62.5,0.683951139,0.709156632,0.498857379,0.474245608
126.5,-62.5,0.679749787,0.703767419,0.50470376,0.488490343
127.5,-62.5,0.675935268,0.70013839,0.496995419,0.475607663
128.5,-62.5,0.669793546,0.695380807,0.502441764,0.471592009
129.5,-62.5,0.663362861,0.683233976,0.501062155,0.48459208
130.5,-62.5,0.661322773,0.686175287,0.50724858,0.498758733
131.5,-62.5,0.663878798,0.694229543,0.511816621,0.498815477
132.5,-62.5,0.670973182,0.694161892,0.499901861,0.479864538
133.5,-62.5,0.680104434,0.704392195,0.497430652,0.465203941
134.5,-62.5,0.683298588,0.710395396,0.514445782,0.492860556
135.5,-62.5,0.685602427,0.71930778,0.541462958,0.520523608
136.5,-62.5,0.685738027,0.723939419,0.537041068,0.521211505
137.5,-62.5,0.681116581,0.738250315,0.558876932,0.535226822
138.5,-62.5,0.66987139,0.744995117,0.544058383,0.539735973
139.5,-62.5,0.666232049,0.742592216,0.55430305,0.553631604
140.5,-62.5,0.668448329,0.73939091,0.566658854,0.553293169
141.5,-62.5,0.674408257,0.728084207,0.561189055,0.540372968
142.5,-62.5,0.680809021,0.715330005,0.526263595,0.517340362
143.5,-62.5,0.687866628,0.717753053,0.495400578,0.481697828
144.5,-62.5,0.692453623,0.726744294,0.478298783,0.448962569
145.5,-62.5,0.688963175,0.726899385,0.478051931,0.45570305
146.5,-62.5,0.685649812,0.727785528,0.47641471,0.460260332
147.5,-62.5,0.683119833,0.7288661,0.483855009,0.465247035
148.5,-62.5,0.678551435,0.741899073,0.501839638,0.493149161
149.5,-62.5,0.677469075,0.747942805,0.499459594,0.490367502
150.5,-62.5,0.669097364,0.755744815,0.518809438,0.500324607
151.5,-62.5,0.68482393,0.766554177,0.518719554,0.503546476
152.5,-62.5,0.721917987,0.791373491,0.558640182,0.542183876
153.5,-62.5,0.732446373,0.781817615,0.541857839,0.51788646
154.5,-62.5,0.726290524,0.795424163,0.577771604,0.570658565
155.5,-62.5,0.718827844,0.801313639,0.57240814,0.604325235
156.5,-62.5,0.727231205,0.798904002,0.618360996,0.616512835
157.5,-62.5,0.726414859,0.783312023,0.646068931,0.563620269
158.5,-62.5,0.734339714,0.777866542,0.630268395,0.557390928
159.5,-62.5,0.741046011,0.771692753,0.582672477,0.533260345
160.5,-62.5,0.739925981,0.776371241,0.600541294,0.553011358
161.5,-62.5,0.726236403,0.78503716,0.613801003,0.562344432
162.5,-62.5,0.713634372,0.78527379,0.620407522,0.55912745
163.5,-62.5,0.707015336,0.792885005,0.634369254,0.568041027
164.5,-62.5,0.711000741,0.797085941,0.638121068,0.573086679
165.5,-62.5,0.709341586,0.796400428,0.642436445,0.579948664
166.5,-62.5,0.699371696,0.789767146,0.648675442,0.575025856
167.5,-62.5,0.690181911,0.786187828,0.652583241,0.592182159
168.5,-62.5,0.687402964,0.789434075,0.660547197,0.634936929
169.5,-62.5,0.676505566,0.794514537,0.6542781,0.637763917
170.5,-62.5,0.660142124,0.79593879,0.65623039,0.639480174
171.5,-62.5,0.62364006,0.775603116,0.658754289,0.606317639
172.5,-62.5,0.597285807,0.748973608,0.64550674,0.576014459
173.5,-62.5,0.574783266,0.733388424,0.642877102,0.580725193
174.5,-62.5,0.570951819,0.726314843,0.624277174,0.5928756
175.5,-62.5,0.587013721,0.723316491,0.591299653,0.564398944
176.5,-62.5,0.603489816,0.731279016,0.559630752,0.581507325
177.5,-62.5,0.611741126,0.724672198,0.537465096,0.603335857
178.5,-62.5,0.599303126,0.733454168,0.53942287,0.617326081
179.5,-62.5,0.581952751,0.725515187,0.557342887,0.59589541
-179.5,-63.5,0.640096426,0.743348956,0.589614987,0.577710211
-178.5,-63.5,0.640569687,0.741555452,0.575812936,0.592511892
-177.5,-63.5,0.634106159,0.742075205,0.570350885,0.597979426
-176.5,-63.5,0.630650461,0.719097495,0.585289836,0.584003747
-175.5,-63.5,0.646654129,0.723773003,0.572455585,0.589749992
-174.5,-63.5,0.662322462,0.723659635,0.567053676,0.585519552
-173.5,-63.5,0.667972147,0.728339672,0.582088888,0.588372171
-172.5,-63.5,0.669877112,0.735769808,0.591496408,0.594353199
-171.5,-63.5,0.67606163,0.733168006,0.587091982,0.588571072
-170.5,-63.5,0.688564777,0.738337815,0.576388657,0.583095849
-169.5,-63.5,0.701218665,0.747704744,0.585045218,0.581015825
-168.5,-63.5,0.710509598,0.744378746,0.593191385,0.572479367
-167.5,-63.5,0.71575886,0.750557303,0.600677669,0.569659412
-166.5,-63.5,0.708589613,0.754918635,0.594297826,0.564572096
-165.5,-63.5,0.699168205,0.762998462,0.592390895,0.587946415
-164.5,-63.5,0.701505065,0.766930044,0.564034164,0.633514702
-163.5,-63.5,0.706546545,0.764400303,0.560231388,0.636381686
-162.5,-63.5,0.707513332,0.760514915,0.556278706,0.606569171
-161.5,-63.5,0.70540148,0.758856893,0.550100386,0.574957728
-160.5,-63.5,0.69911629,0.754600286,0.555009544,0.553384185
-159.5,-63.5,0.698342443,0.746728003,0.555544496,0.540903091
-158.5,-63.5,0.701532781,0.748460412,0.55897826,0.540189326
-157.5,-63.5,0.70402211,0.757071435,0.572763503,0.550103188
-156.5,-63.5,0.695538521,0.75586462,0.548484683,0.565278172
-155.5,-63.5,0.684616506,0.742746592,0.528233886,0.56476593
-154.5,-63.5,0.673770785,0.725407243,0.524143755,0.538834214
-153.5,-63.5,0.673834324,0.717662156,0.5176875,0.519093931
-152.5,-63.5,0.664654493,0.716700315,0.536576152,0.522102356
-151.5,-63.5,0.640177727,0.707332373,0.521816015,0.520635128
-150.5,-63.5,0.631176531,0.702959001,0.50567013,0.533785045
-149.5,-63.5,0.627901375,0.699548364,0.492497891,0.541549265
-148.5,-63.5,0.62444216,0.691884756,0.501414835,0.528326333
-147.5,-63.5,0.629755914,0.690175772,0.494867682,0.544263959
-146.5,-63.5,0.629646778,0.677725971,0.513686419,0.520585299
-145.5,-63.5,0.631178975,0.680747628,0.518065751,0.520201147
-144.5,-63.5,0.628487706,0.678029776,0.508716106,0.499077916
-143.5,-63.5,0.624066114,0.691161215,0.502996981,0.527832329
-142.5,-63.5,0.639050543,0.686161041,0.526713252,0.517534494
-141.5,-63.5,0.643027306,0.664748967,0.521517515,0.496741802
-140.5,-63.5,0.640774548,0.667189896,0.53432554,0.502937913
-139.5,-63.5,0.639109075,0.671557784,0.548743606,0.512704551
-134.5,-63.5,0.644265056,0.655678034,0.559700191,0.54241699
-133.5,-63.5,0.641111255,0.64975065,0.553692102,0.543974578
-132.5,-63.5,0.639238,0.645640075,0.56812185,0.557754755
-131.5,-63.5,0.632766187,0.630140364,0.540053248,0.547352016
-130.5,-63.5,0.626971304,0.622554779,0.49600482,0.509173989
-129.5,-63.5,0.623626173,0.632639408,0.545989037,0.547879398
-128.5,-63.5,0.621229112,0.626738966,0.541647017,0.544871211
-127.5,-63.5,0.620160401,0.619103432,0.498723745,0.505925775
-126.5,-63.5,0.618697941,0.607672095,0.487805068,0.483445346
-125.5,-63.5,0.62078619,0.602627218,0.490107566,0.484288663
-124.5,-63.5,0.622159898,0.598839998,0.515387118,0.480976224
-123.5,-63.5,0.613148749,0.588008583,0.527863622,0.478799224
-122.5,-63.5,0.60772258,0.586758316,0.522738278,0.476942927
-121.5,-63.5,0.609289229,0.590531886,0.515821517,0.477161109
-120.5,-63.5,0.608988225,0.588337183,0.512980223,0.477383405
-119.5,-63.5,0.61004132,0.589398623,0.530295908,0.479433775
-118.5,-63.5,0.60160023,0.585076094,0.521715641,0.49157542
-117.5,-63.5,0.596963882,0.586413085,0.502957404,0.502991259
-116.5,-63.5,0.591860712,0.582268,0.500140667,0.492653549
-115.5,-63.5,0.577439487,0.584216714,0.532956123,0.484218329
-114.5,-63.5,0.571732521,0.583560646,0.531042516,0.484615207
-113.5,-63.5,0.579728127,0.583872974,0.531491578,0.485434949
-112.5,-63.5,0.589830935,0.584276497,0.539756596,0.484394073
-111.5,-63.5,0.597739637,0.5851354,0.541560531,0.48749581
-110.5,-63.5,0.594993055,0.583830237,0.541272104,0.491676182
-109.5,-63.5,0.586344779,0.57981801,0.526952803,0.491400898
-108.5,-63.5,0.585251391,0.581398129,0.511684418,0.495667756
-107.5,-63.5,0.590844691,0.590930462,0.510039866,0.501160681
-106.5,-63.5,0.588274479,0.588003397,0.514289856,0.499068528
-105.5,-63.5,0.585952759,0.578937113,0.514874995,0.495161831
-104.5,-63.5,0.59101671,0.575496972,0.511741161,0.495416045
-103.5,-63.5,0.600657046,0.581377506,0.506861866,0.489294112
-102.5,-63.5,0.602603674,0.579662144,0.523060679,0.488363773
-101.5,-63.5,0.605015814,0.579267442,0.519724488,0.487338066
-100.5,-63.5,0.597812355,0.577773809,0.51939851,0.490272671
-99.5,-63.5,0.586574793,0.584288955,0.539019167,0.487632871
-98.5,-63.5,0.579565108,0.595782757,0.549712062,0.478751212
-97.5,-63.5,0.573536813,0.59365344,0.527853489,0.473961174
-96.5,-63.5,0.58080852,0.595085442,0.508763611,0.475699455
-95.5,-63.5,0.595811427,0.604781389,0.510397196,0.483218074
-94.5,-63.5,0.601273477,0.607801378,0.499955446,0.501483977
-93.5,-63.5,0.59347105,0.613517642,0.495379895,0.503270745
-92.5,-63.5,0.585626304,0.618494689,0.508520961,0.502765179
-91.5,-63.5,0.575924575,0.628094137,0.550978303,0.572475433
-90.5,-63.5,0.569089115,0.630589664,0.564985871,0.582956553
-89.5,-63.5,0.592611551,0.618661702,0.509349465,0.537376225
-88.5,-63.5,0.597864628,0.624066412,0.488644838,0.504805684
-87.5,-63.5,0.58498174,0.624254584,0.533825815,0.485070497
-86.5,-63.5,0.57513541,0.626366496,0.538247049,0.474081278
-85.5,-63.5,0.574971735,0.625839889,0.536521554,0.471601993
-84.5,-63.5,0.576447666,0.627770841,0.507856965,0.475209534
-83.5,-63.5,0.568366468,0.631236792,0.517591655,0.480383724
-82.5,-63.5,0.547609508,0.631438076,0.55420047,0.487725198
-81.5,-63.5,0.541282356,0.643121541,0.585263491,0.485803545
-80.5,-63.5,0.557421267,0.67818594,0.614529192,0.499954551
-79.5,-63.5,0.565186501,0.698348463,0.617122948,0.507650614
-78.5,-63.5,0.563204587,0.70082593,0.622310519,0.500684142
-77.5,-63.5,0.565546393,0.701708734,0.622680068,0.482007414
-76.5,-63.5,0.579848707,0.698784292,0.600808382,0.464534968
-75.5,-63.5,0.587615669,0.721900046,0.606971741,0.507031918
-74.5,-63.5,0.596916974,0.723775864,0.590574801,0.519018948
-73.5,-63.5,0.620549917,0.719407022,0.565691531,0.51755172
-72.5,-63.5,0.631011724,0.718068779,0.520138383,0.494841516
-71.5,-63.5,0.629489362,0.734581292,0.550384402,0.515578032
-70.5,-63.5,0.631009519,0.748547554,0.577953041,0.533566713
-69.5,-63.5,0.640460968,0.760700166,0.566173851,0.554291427
-68.5,-63.5,0.672225058,0.77671057,0.543975651,0.60745275
-67.5,-63.5,0.695368111,0.780330896,0.559339702,0.601971567
-66.5,-63.5,0.712910771,0.783544183,0.594806492,0.601930678
-65.5,-63.5,0.707242906,0.771565259,0.64927721,0.647830665
-64.5,-63.5,0.688425541,0.75891602,0.682159662,0.64844799
-63.5,-63.5,0.680772662,0.749802053,0.706972301,0.605923057
-62.5,-63.5,0.683273852,0.759378076,0.747690022,0.569862902
-61.5,-63.5,0.670582414,0.767331898,0.738652945,0.588900328
-60.5,-63.5,0.659216404,0.750825822,0.769804001,0.555662394
-59.5,-63.5,0.670575917,0.755932748,0.745850444,0.586252511
-58.5,-63.5,0.678053379,0.747801363,0.772976339,0.593488514
-57.5,-63.5,0.658982635,0.690624416,0.767647862,0.56419313
-56.5,-63.5,0.662971616,0.666021645,0.765465975,0.547982454
-55.5,-63.5,0.666929662,0.674283981,0.746423721,0.546496689
-54.5,-63.5,0.65636456,0.681820869,0.723314762,0.56658411
-53.5,-63.5,0.68728894,0.728078187,0.679927111,0.656773448
-52.5,-63.5,0.708324075,0.730627954,0.659555733,0.725666821
-51.5,-63.5,0.739677072,0.748100162,0.628097773,0.704930842
-50.5,-63.5,0.745404065,0.755435467,0.588969648,0.670675278
-49.5,-63.5,0.71432513,0.746417165,0.538873136,0.637893498
-48.5,-63.5,0.672481835,0.716982543,0.521884859,0.548083544
-47.5,-63.5,0.657542109,0.700838089,0.520147145,0.566241682
-46.5,-63.5,0.648116529,0.698542058,0.511317074,0.594513118
-45.5,-63.5,0.659421206,0.700378537,0.514529824,0.616877675
-44.5,-63.5,0.677478909,0.709068775,0.534038067,0.634488046
-43.5,-63.5,0.661281109,0.692629099,0.519552708,0.619375527
-42.5,-63.5,0.658257186,0.685508132,0.512894571,0.612620175
-41.5,-63.5,0.664058805,0.673570514,0.512564719,0.597622812
-40.5,-63.5,0.653521836,0.64517194,0.517026305,0.544298172
-39.5,-63.5,0.648077726,0.630345285,0.504144549,0.520706952
-38.5,-63.5,0.641530991,0.612029433,0.503185034,0.497050792
-37.5,-63.5,0.643296242,0.598510385,0.509224296,0.482976347
-36.5,-63.5,0.641134024,0.596684337,0.500543356,0.475062668
-35.5,-63.5,0.641456723,0.602833271,0.50843066,0.479628086
-34.5,-63.5,0.640687585,0.614385426,0.5272699,0.492334455
-33.5,-63.5,0.640877306,0.619015217,0.530314445,0.497959495
-32.5,-63.5,0.638242543,0.621805251,0.525422275,0.500341833
-31.5,-63.5,0.638936281,0.613556385,0.530712843,0.495311618
-30.5,-63.5,0.640108705,0.602570891,0.516051173,0.496323794
